date,open,high,low,close,volume
2020-03-17 14:30:00,88.13576,88.196,86.82,87.789,2366355
2020-03-17 14:45:00,87.906,89.28,86.996,87.0,2701215
2020-03-17 15:00:00,86.998,87.114,85.40002,86.5686,2657265
2020-03-17 15:15:00,86.538,86.64,84.6,85.04858,3091425
2020-03-17 15:30:00,85.0,85.09,83.27,83.401,3163490
2020-03-17 15:45:00,83.346,87.13,83.16,85.666,4362010
2020-03-17 16:00:00,85.664,86.666,85.0,86.0,4769465
2020-03-17 16:15:00,85.902,86.212,85.41,85.6,64805
2020-03-17 16:30:00,85.298,86.04,84.662,84.66202,119260
2020-03-17 16:45:00,85.0,85.4,84.802,85.4,33150
2020-03-17 17:00:00,85.424,85.424,85.0,85.03002,20990
2020-03-17 17:15:00,85.04,85.4,85.032,85.378,21270
2020-03-17 17:30:00,85.2,85.6,85.052,85.58,10380
2020-03-17 17:45:00,85.51,85.66,85.002,85.002,16275
2020-03-17 18:00:00,85.14,85.2,85.0,85.0,18070
2020-03-17 18:15:00,85.098,86.0,85.098,85.6,37530
2020-03-17 18:30:00,85.58,85.798,85.2,85.4,15030
2020-03-17 18:45:00,85.6,85.64,85.2,85.2,26360
2020-03-17 19:00:00,85.2,85.2,84.618,84.73,58745
2020-03-17 19:15:00,84.8,84.89,84.102,84.102,34995
2020-03-17 19:30:00,84.2,84.358,83.534,83.534,63150
2020-03-17 19:45:00,83.534,83.8,83.0,83.022,60620
2020-03-17 20:00:00,83.3,83.302,81.332,81.51202,126900
2020-03-18 04:15:00,80.6,80.6,76.0,77.52,222220
2020-03-18 04:30:00,77.59,80.588,77.588,79.0,135345
2020-03-18 04:45:00,79.002,80.05,79.001,79.78,68590
2020-03-18 05:00:00,79.96,80.0,79.692,79.86,33760
2020-03-18 05:15:00,79.88,79.88,78.8,78.8,81910
2020-03-18 05:30:00,78.4,78.478,77.716,78.478,52940
2020-03-18 05:45:00,78.502,78.824,78.502,78.702,9755
2020-03-18 06:00:00,78.4,78.4,77.762,77.762,12705
2020-03-18 06:15:00,77.76,79.4,77.542,78.8,74825
2020-03-18 06:30:00,78.602,78.602,77.7,77.82,24885
2020-03-18 06:45:00,77.8,78.4,77.732,78.0,40455
2020-03-18 07:00:00,78.002,78.002,77.46,77.796,42370
2020-03-18 07:15:00,77.978,78.4,76.242,77.4,338290
2020-03-18 07:30:00,77.418,77.96,77.206,77.436,155210
2020-03-18 07:45:00,77.598,78.0,77.46,77.6,155020
2020-03-18 08:00:00,77.552,78.414,77.324,78.4,201710
2020-03-18 08:15:00,78.402,78.754,76.402,78.066,367280
2020-03-18 08:30:00,78.164,79.082,77.802,79.082,171435
2020-03-18 08:45:00,79.014,79.38,78.4,78.4,202050
2020-03-18 09:00:00,78.366,78.794,77.64,78.2,336885
2020-03-18 09:15:00,78.58,78.74,77.622,77.696,281225
2020-03-18 09:30:00,77.686,78.178,77.2,77.802,448495
2020-03-18 09:45:00,77.8,80.0,77.0,77.13,10265155
2020-03-18 10:00:00,77.164,80.972,76.242,79.335,8621510
2020-03-18 10:15:00,79.332,80.898,78.976,79.86456,4717045
2020-03-18 10:30:00,79.788,79.926,77.6,78.867,4117315
2020-03-18 10:45:00,78.93266,79.4,78.034,78.861,3214530
2020-03-18 11:00:00,78.83004,79.02,76.736,77.798,3844320
2020-03-18 11:15:00,77.80398,77.978,76.01,76.28112,4309295
2020-03-18 11:30:00,76.26,77.35086,75.648,76.22,5275635
2020-03-18 11:45:00,76.196,77.38904,76.1,76.656,2928420
2020-03-18 12:00:00,76.658,78.356,76.304,77.632,3031660
2020-03-18 12:15:00,77.656,77.66614,76.7012,76.7012,2472415
2020-03-18 12:30:00,76.696,76.94796,76.11002,76.566,2636085
2020-03-18 12:45:00,76.642,76.818,75.52,76.10002,3506885
2020-03-18 13:00:00,76.296,76.4744,74.0,74.001,3271495
2020-03-18 13:15:00,74.0,75.39798,73.6,73.614,1878655
2020-03-18 13:30:00,73.6,73.97,72.002,72.3,5559950
2020-03-18 13:45:00,72.313,73.4,70.62,73.29776,6455345
2020-03-18 14:00:00,73.297,73.36,71.0,71.483,2917300
2020-03-18 14:15:00,71.53132,71.93,70.8607,70.996,2650225
2020-03-18 14:30:00,70.992,71.2,70.102,70.69268,3790295
2020-03-18 14:45:00,70.64,72.2,70.39856,71.386,3823980
2020-03-18 15:00:00,71.386,72.39,71.2,71.6693,4417515
2020-03-18 15:15:00,71.798,72.76,71.0,72.666,4624735
2020-03-18 15:30:00,72.65122,74.0,70.4522,70.902,3627220
2020-03-18 15:45:00,70.87,71.932,70.216,71.3,3954555
2020-03-18 16:00:00,71.164,72.67,70.534,72.32,6387725
2020-03-18 16:15:00,71.2,73.16,71.2,72.844,319720
2020-03-18 16:30:00,73.0,73.266,71.956,72.6,296120
2020-03-18 16:45:00,72.602,72.798,72.244,72.556,59635
2020-03-18 17:00:00,72.798,73.3,71.62,72.4,119785
2020-03-18 17:15:00,72.39998,72.4,72.1,72.319,17740
2020-03-18 17:30:00,72.2,73.0,72.2,72.4,65625
2020-03-18 17:45:00,72.302,72.8,72.19998,72.5,41165
2020-03-18 18:00:00,72.202,72.39,72.016,72.016,30575
2020-03-18 18:15:00,72.376,72.4,71.502,71.502,499700
2020-03-18 18:30:00,71.55,71.724,70.7,70.7,56960
2020-03-18 18:45:00,70.6,70.96,70.21,70.42002,60535
2020-03-18 19:00:00,73.53,73.53,70.222,72.978,165305
2020-03-18 19:15:00,72.57,72.996,71.6,71.642,69150
2020-03-18 19:30:00,71.96,72.6,71.9,72.6,27650
2020-03-18 19:45:00,72.40002,74.0,72.40002,74.0,170890
2020-03-18 20:00:00,74.4,74.644,72.244,74.6,185020
2020-03-19 04:15:00,73.0,74.298,72.394,72.6,127690
2020-03-19 04:30:00,72.796,75.2,72.796,75.2,89790
2020-03-19 04:45:00,75.534,76.142,75.252,75.252,60205
2020-03-19 05:00:00,74.6,75.356,74.5,75.356,27895
2020-03-19 05:15:00,75.234,75.5,74.6,74.956,26585
2020-03-19 05:30:00,74.802,74.94,74.302,74.302,31920
2020-03-19 05:45:00,74.002,75.2,73.608,74.2,24055
2020-03-19 06:00:00,74.6,74.6,74.332,74.332,1950
2020-03-19 06:15:00,74.054,74.2,73.698,73.698,31175
2020-03-19 06:30:00,73.594,73.74,73.4,73.6,36515
2020-03-19 06:45:00,74.0,74.4,73.896,74.204,28950
2020-03-19 07:00:00,74.202,74.202,73.498,73.654,34680
2020-03-19 07:15:00,73.9,75.548,73.658,74.6,186715
2020-03-19 07:30:00,74.616,74.702,73.0,73.0,91660
2020-03-19 07:45:00,73.042,73.2,71.65,71.82,157755
2020-03-19 08:00:00,71.65,72.596,71.65,71.8,115370
2020-03-19 08:15:00,72.244,75.25998,71.702,72.0,368795
2020-03-19 08:30:00,71.976,72.12,70.2,70.212,237445
2020-03-19 08:45:00,70.4,71.3,70.398,71.0,166640
2020-03-19 09:00:00,71.0,72.0,70.95,71.82,179905
2020-03-19 09:15:00,71.98,74.7,71.262,74.602,612450
2020-03-19 09:30:00,74.768,75.6,74.2,74.95,488250
2020-03-19 09:45:00,74.9393,75.124,71.692,72.77,9039085
2020-03-19 10:00:00,72.73598,80.4,72.312,80.25164,12495650
2020-03-19 10:15:00,80.259,86.59,78.4,86.427,14479505
2020-03-19 10:30:00,86.262,86.96876,82.4002,84.13246,10624620
2020-03-19 10:45:00,84.1844,84.308,80.442,81.047,6245010
2020-03-19 11:00:00,80.97864,82.31052,78.352,81.0996,7977420
2020-03-19 11:15:00,81.1,82.35,80.0,81.754,4627025
2020-03-19 11:30:00,81.972,84.30998,81.00014,83.59406,5296855
2020-03-19 11:45:00,83.50972,83.62,81.354,81.94,3975635
2020-03-19 12:00:00,81.968,82.8,81.4,81.401,2491245
2020-03-19 12:15:00,81.4,81.704,80.604,81.444,2771685
2020-03-19 12:30:00,81.392,82.756,80.70402,82.71164,2650920
2020-03-19 12:45:00,82.687,83.3778,81.876,82.92382,2834180
2020-03-19 13:00:00,82.89,85.116,82.73402,83.902,4599655
2020-03-19 13:15:00,84.0,84.48998,82.601,83.363,2970855
2020-03-19 13:30:00,83.309,84.7958,83.062,83.827,2425370
2020-03-19 13:45:00,83.652,84.11,83.4,83.964,1686820
2020-03-19 14:00:00,84.02112,85.332,83.958,84.669,3023405
2020-03-19 14:15:00,84.695,86.15,84.4,86.0646,3355630
2020-03-19 14:30:00,86.148,87.396,85.21,86.653,4976620
2020-03-19 14:45:00,86.704,90.38198,86.672,89.896,8086570
2020-03-19 15:00:00,89.894,90.4,88.44,89.1789,5895385
2020-03-19 15:15:00,89.114,89.198,86.26202,86.80044,4941000
2020-03-19 15:30:00,86.95,88.274,86.714,87.141,3937870
2020-03-19 15:45:00,87.19,87.8,85.404,86.607,4759470
2020-03-19 16:00:00,86.6252,86.766,84.0,85.459,6473805
2020-03-19 16:15:00,85.528,85.596,84.848,85.0,137835
2020-03-19 16:30:00,85.16,85.176,85.0,85.052,37125
2020-03-19 16:45:00,85.056,85.528,84.0,84.00002,76420
2020-03-19 17:00:00,84.00198,84.00198,78.6,78.601,700925
2020-03-19 17:15:00,78.602,79.776,77.6,78.898,1236790
2020-03-19 17:30:00,78.897,79.0,77.2,77.75,335535
2020-03-19 17:45:00,77.78,79.0,77.2,78.97,173875
2020-03-19 18:00:00,78.998,79.988,78.998,79.658,232110
2020-03-19 18:15:00,79.402,81.8,79.202,81.8,145395
2020-03-19 18:30:00,81.67,82.5,80.502,81.402,248250
2020-03-19 18:45:00,81.44,81.8,80.6,80.6,124985
2020-03-19 19:00:00,80.424,80.99998,79.4,79.4,126515
2020-03-19 19:15:00,79.322,80.0,78.002,78.022,210530
2020-03-19 19:30:00,78.034,79.48,78.0,79.178,225960
2020-03-19 19:45:00,79.098,79.61,79.098,79.558,68540
2020-03-19 20:00:00,79.43,79.58,78.8,78.8,119630
2020-03-20 04:15:00,84.0,91.4,84.0,90.202,228735
2020-03-20 04:30:00,90.262,91.152,89.2,90.226,180020
2020-03-20 04:45:00,90.45,91.0,89.0,89.2,299825
2020-03-20 05:00:00,89.6,91.8,89.398,91.3,197475
2020-03-20 05:15:00,91.618,91.618,90.806,91.204,52335
2020-03-20 05:30:00,91.006,91.766,91.0,91.126,115975
2020-03-20 05:45:00,91.204,91.5,90.6,90.6,74215
2020-03-20 06:00:00,90.598,90.668,90.204,90.6,66900
2020-03-20 06:15:00,90.548,91.316,90.548,90.8,17795
2020-03-20 06:30:00,90.798,90.96,90.502,90.502,43930
2020-03-20 06:45:00,90.5,90.5,89.8,90.456,53300
2020-03-20 07:00:00,90.04,90.578,90.04,90.5,18815
2020-03-20 07:15:00,90.3,90.56,87.506,88.05,490660
2020-03-20 07:30:00,88.05,88.05,86.702,87.602,255705
2020-03-20 07:45:00,87.624,88.4,87.45,87.622,179240
2020-03-20 08:00:00,87.822,88.21,87.502,88.03,140870
2020-03-20 08:15:00,90.2,90.5,86.898,88.4,486080
2020-03-20 08:30:00,88.388,89.6,88.2,88.2,252540
2020-03-20 08:45:00,88.222,88.602,85.528,87.0,286370
2020-03-20 09:00:00,87.0,87.034,85.764,86.0,314140
2020-03-20 09:15:00,85.842,86.97,85.812,86.85,279495
2020-03-20 09:30:00,86.77,87.8,84.6,87.6,608725
2020-03-20 09:45:00,87.64,90.0,85.804,86.126,14321020
2020-03-20 10:00:00,86.078,87.3,85.158,86.26,7344955
2020-03-20 10:15:00,86.404,89.4,86.158,88.761,7522515
2020-03-20 10:30:00,88.76,89.86,87.886,89.458,6345880
2020-03-20 10:45:00,89.4824,93.6,89.476,92.486,11297665
2020-03-20 11:00:00,92.5,94.83,91.212,94.648,8163495
2020-03-20 11:15:00,94.644,95.4,92.404,93.3,6421165
2020-03-20 11:30:00,93.20348,93.466,88.8,91.04948,7315795
2020-03-20 11:45:00,91.025,93.0,89.652,91.448,4812355
2020-03-20 12:00:00,91.49262,91.49262,89.537,90.84936,3098280
2020-03-20 12:15:00,90.854,91.13,87.2,89.462,4454545
2020-03-20 12:30:00,89.40208,89.545,86.8187,87.546,4058005
2020-03-20 12:45:00,87.546,89.7,87.47202,88.5815,3884130
2020-03-20 13:00:00,88.754,90.54,88.508,89.102,4142985
2020-03-20 13:15:00,89.234,90.276,88.98,89.16346,2338655
2020-03-20 13:30:00,89.144,89.6,87.362,87.975,2498760
2020-03-20 13:45:00,87.928,88.722,87.478,88.12,1990955
2020-03-20 14:00:00,88.147,88.6,87.662,88.32024,1611925
2020-03-20 14:15:00,88.269,88.3796,86.91,87.242,2402970
2020-03-20 14:30:00,87.244,87.54,86.34,86.512,3291045
2020-03-20 14:45:00,86.69798,86.976,85.45,86.421,3335720
2020-03-20 15:00:00,86.506,87.496,85.208,85.968,5675025
2020-03-20 15:15:00,85.94938,86.402,85.436,85.68,2601880
2020-03-20 15:30:00,85.784,87.572,85.3132,87.444,3458170
2020-03-20 15:45:00,87.31072,88.576,86.952,87.704,4658210
2020-03-20 16:00:00,87.70026,88.08,85.34,85.506,7151805
2020-03-20 16:15:00,85.506,85.804,85.2,85.39998,571030
2020-03-20 16:30:00,85.368,85.6,85.1,85.27,330995
2020-03-20 16:45:00,85.29002,85.4,85.012,85.1,112585
2020-03-20 17:00:00,85.042,85.506,84.874,85.002,93635
2020-03-20 17:15:00,85.0,85.4,84.88,85.282,91160
2020-03-20 17:30:00,85.27998,85.27998,85.0,85.0,48800
2020-03-20 17:45:00,85.002,85.1,84.804,84.804,18415
2020-03-20 18:00:00,84.8,84.8,84.0,84.0,104560
2020-03-20 18:15:00,83.898,83.898,83.516,83.516,27355
2020-03-20 18:30:00,83.8,84.0,83.72,83.8,19825
2020-03-20 18:45:00,83.994,84.0,83.994,84.0,10000
2020-03-20 19:00:00,84.2,84.2,84.0,84.13,14405
2020-03-20 19:15:00,84.138,84.7,84.138,84.4,11885
2020-03-20 19:30:00,84.6,84.6,84.4,84.556,5015
2020-03-20 19:45:00,84.232,84.232,84.1,84.2,24145
2020-03-20 20:00:00,84.4,84.99998,84.4,84.756,56540
2020-03-23 04:15:00,82.98,82.98,81.2,81.6,153700
2020-03-23 04:30:00,81.5,81.798,81.212,81.6,68495
2020-03-23 04:45:00,81.492,81.82,81.396,81.82,13465
2020-03-23 05:00:00,81.7,81.9,81.422,81.422,35880
2020-03-23 05:15:00,81.4,82.4,81.4,82.4,36330
2020-03-23 05:30:00,82.44,82.542,82.04,82.04,32415
2020-03-23 05:45:00,82.4,82.93,82.4,82.86,4225
2020-03-23 06:00:00,83.2,83.6,83.2,83.202,19820
2020-03-23 06:15:00,83.0,83.14,82.4,82.74,20800
2020-03-23 06:30:00,82.232,83.556,82.2,83.556,22540
2020-03-23 06:45:00,83.8,84.36,83.8,83.996,37845
2020-03-23 07:00:00,83.98,84.636,83.98,84.6,24460
2020-03-23 07:15:00,84.286,84.636,84.032,84.352,96300
2020-03-23 07:30:00,84.306,84.38,83.996,84.0,96755
2020-03-23 07:45:00,83.9,83.9,83.002,83.32,102760
2020-03-23 08:00:00,83.31,83.792,83.31,83.756,42695
2020-03-23 08:15:00,84.4,88.6,83.11,87.8,487620
2020-03-23 08:30:00,87.798,90.6,87.16,88.0,601885
2020-03-23 08:45:00,87.998,89.2,87.4,88.6,320560
2020-03-23 09:00:00,88.41,89.94,88.4,89.8,270795
2020-03-23 09:15:00,89.652,89.8,88.042,88.5,249150
2020-03-23 09:30:00,88.588,89.0,86.666,86.766,331150
2020-03-23 09:45:00,86.72,88.39998,82.234,84.532,8468485
2020-03-23 10:00:00,84.52892,86.6324,82.81,86.398,6348695
2020-03-23 10:15:00,86.342,87.2,84.2,86.24016,4032755
2020-03-23 10:30:00,86.348,86.78724,84.836,85.898,3159825
2020-03-23 10:45:00,85.898,86.8,84.88202,85.813,2822410
2020-03-23 11:00:00,85.811,85.8574,84.27606,84.86392,2371855
2020-03-23 11:15:00,84.806,85.36,83.0,83.248,3513160
2020-03-23 11:30:00,83.412,83.824,82.1,82.33,2796405
2020-03-23 11:45:00,82.344,84.018,82.22256,83.63054,3003605
2020-03-23 12:00:00,83.658,85.36,83.6,84.602,3751240
2020-03-23 12:15:00,84.576,85.016,83.48,84.382,2223040
2020-03-23 12:30:00,84.33142,85.606,84.174,84.728,2403055
2020-03-23 12:45:00,84.75,86.706,84.1,86.672,3209370
2020-03-23 13:00:00,86.69658,87.29484,85.44,86.837,3506255
2020-03-23 13:15:00,86.788,88.0,86.0,87.838,2984790
2020-03-23 13:30:00,87.673,88.006,86.374,86.47436,2936345
2020-03-23 13:45:00,86.442,86.598,85.394,85.432,1881825
2020-03-23 14:00:00,85.562,87.16,85.1109,85.55222,1965050
2020-03-23 14:15:00,85.52602,86.13252,84.6607,85.60036,1642970
2020-03-23 14:30:00,85.73542,86.332,84.58196,85.78168,1596565
2020-03-23 14:45:00,85.83,86.291,85.22,85.84342,1350805
2020-03-23 15:00:00,85.80436,86.82,85.304,85.4,2063705
2020-03-23 15:15:00,85.422,86.77782,85.36578,86.124,1649170
2020-03-23 15:30:00,86.075,86.226,85.042,85.36978,2011835
2020-03-23 15:45:00,85.358,86.384,84.684,86.0,2215660
2020-03-23 16:00:00,86.056,87.104,85.81404,86.858,3517680
2020-03-23 16:15:00,86.858,86.858,86.058,86.4,79565
2020-03-23 16:30:00,86.598,86.928,86.598,86.8,50495
2020-03-23 16:45:00,86.82,86.98,86.6,86.98,40405
2020-03-23 17:00:00,86.98,86.98,86.888,86.898,97780
2020-03-23 17:15:00,86.8,87.2,86.8,87.19,42850
2020-03-23 17:30:00,87.2,87.782,87.2,87.782,38630
2020-03-23 17:45:00,87.51,87.75598,87.41,87.6,31740
2020-03-23 18:00:00,87.6,87.8,87.6,87.8,35265
2020-03-23 18:15:00,87.932,88.51998,87.202,87.202,75385
2020-03-23 18:30:00,87.6,88.4,87.6,88.4,62060
2020-03-23 18:45:00,88.52,88.52,87.8,88.2,60350
2020-03-23 19:00:00,88.2,88.2,88.1,88.1,15235
2020-03-23 19:15:00,88.2,88.6,88.2,88.6,55100
2020-03-23 19:30:00,88.6,89.37,88.6,88.998,94815
2020-03-23 19:45:00,88.998,89.2,88.7,89.002,51050
2020-03-23 20:00:00,89.0,89.076,88.864,89.076,55680
2020-03-24 04:15:00,91.0,92.6,91.0,91.8,180775
2020-03-24 04:30:00,91.794,91.794,90.44,90.44,26955
2020-03-24 04:45:00,91.14,91.76,90.9,91.38,42390
2020-03-24 05:00:00,91.69,92.194,91.632,92.19,27965
2020-03-24 05:15:00,92.2,92.4,92.196,92.4,16795
2020-03-24 05:30:00,92.402,92.502,92.048,92.048,25175
2020-03-24 05:45:00,92.198,92.736,92.198,92.736,22220
2020-03-24 06:00:00,92.6,93.002,92.448,93.002,37940
2020-03-24 06:15:00,93.002,93.2,93.0,93.048,52435
2020-03-24 06:30:00,93.1,93.22,93.1,93.2,18335
2020-03-24 06:45:00,93.4,93.6,93.37,93.6,19890
2020-03-24 07:00:00,93.58,93.58,93.2,93.2,11510
2020-03-24 07:15:00,93.556,93.558,92.394,93.0,200560
2020-03-24 07:30:00,93.0,93.0,91.8,92.3,164710
2020-03-24 07:45:00,92.222,92.76,92.022,92.026,102805
2020-03-24 08:00:00,92.5,92.794,92.3,92.3,41765
2020-03-24 08:15:00,92.5,93.0,91.802,92.014,220625
2020-03-24 08:30:00,91.848,91.97,91.08,91.208,202780
2020-03-24 08:45:00,91.2,91.568,90.862,91.48,170085
2020-03-24 09:00:00,91.426,92.988,91.426,92.8,321220
2020-03-24 09:15:00,92.808,93.6,92.73,93.5,249975
2020-03-24 09:30:00,93.56,95.496,93.56,95.338,647280
2020-03-24 09:45:00,95.46,98.0,94.8,95.3417,12123345
2020-03-24 10:00:00,95.326,97.05,94.987,96.858,5811800
2020-03-24 10:15:00,96.796,98.814,96.432,98.472,7967120
2020-03-24 10:30:00,98.552,102.236,98.42,101.002,12014100
2020-03-24 10:45:00,100.84,101.26,99.6,100.124,5836500
2020-03-24 11:00:00,100.242,100.242,98.6,98.998,4735960
2020-03-24 11:15:00,99.07398,99.64,97.80334,99.1326,3885760
2020-03-24 11:30:00,99.17554,100.824,98.8,100.744,3656975
2020-03-24 11:45:00,100.766,101.36998,99.45,100.7026,3034750
2020-03-24 12:00:00,100.75198,101.4,99.88,101.4,3040560
2020-03-24 12:15:00,101.32894,102.4,101.022,101.098,3991700
2020-03-24 12:30:00,101.096,102.11398,100.81228,101.836,2974290
2020-03-24 12:45:00,101.82,102.738,101.251,102.1628,3062310
2020-03-24 13:00:00,102.188,102.188,100.69,100.80432,2360450
2020-03-24 13:15:00,100.84506,101.3,99.614,100.50712,2581640
2020-03-24 13:30:00,100.42,100.75964,99.3,100.0,2286080
2020-03-24 13:45:00,100.061,101.56798,99.992,101.074,2285125
2020-03-24 14:00:00,101.026,101.446,99.1,99.22794,2615865
2020-03-24 14:15:00,99.23802,99.85166,98.04,99.03004,2853655
2020-03-24 14:30:00,99.018,99.882,98.75026,99.406,1926800
2020-03-24 14:45:00,99.406,100.36398,98.82,99.666,1896025
2020-03-24 15:00:00,99.676,100.254,98.74,100.254,2291495
2020-03-24 15:15:00,100.274,100.676,99.656,100.1649,2741400
2020-03-24 15:30:00,100.102,100.97662,99.664,100.546,2582720
2020-03-24 15:45:00,100.522,101.94796,100.4,101.663,3678670
2020-03-24 16:00:00,101.602,101.63,100.002,100.86,5574910
2020-03-24 16:15:00,100.874,101.46,100.2,101.46,344445
2020-03-24 16:30:00,101.4,101.8,101.302,101.6,57860
2020-03-24 16:45:00,101.572,105.396,101.548,104.8,385935
2020-03-24 17:00:00,104.852,104.852,102.998,103.22,584550
2020-03-24 17:15:00,103.4,104.0,103.294,103.6,154740
2020-03-24 17:30:00,103.678,104.208,103.4,103.6,74595
2020-03-24 17:45:00,103.54,103.8,103.2,103.404,61535
2020-03-24 18:00:00,103.4,103.8,103.4,103.702,41880
2020-03-24 18:15:00,103.792,104.8,103.6,104.71,119830
2020-03-24 18:30:00,104.986,106.574,104.648,106.0,185910
2020-03-24 18:45:00,106.01,106.01,105.4,105.78998,133115
2020-03-24 19:00:00,105.79,106.8,105.79,106.2,139235
2020-03-24 19:15:00,106.2,106.2,105.042,105.056,90090
2020-03-24 19:30:00,105.23,105.6,103.0,103.422,139895
2020-03-24 19:45:00,103.478,103.88,102.26,102.26,87440
2020-03-24 20:00:00,102.22,102.4,101.802,101.996,169330
2020-03-25 04:15:00,109.6,111.368,107.778,109.0,172515
2020-03-25 04:30:00,108.916,110.2,108.916,110.2,93200
2020-03-25 04:45:00,110.2,111.178,110.004,110.8,128245
2020-03-25 05:00:00,110.702,112.9,110.702,112.646,132935
2020-03-25 05:15:00,112.58,113.8,111.8,113.74,128255
2020-03-25 05:30:00,113.75,113.8,112.78,113.304,98060
2020-03-25 05:45:00,113.6,113.66,112.0,112.0,199010
2020-03-25 06:00:00,111.822,112.0,109.5,110.0,226025
2020-03-25 06:15:00,110.8,110.8,108.522,108.6,94070
2020-03-25 06:30:00,108.6,109.032,106.652,106.844,82925
2020-03-25 06:45:00,107.2,107.4,106.588,106.632,110320
2020-03-25 07:00:00,106.646,106.646,101.98,102.796,248510
2020-03-25 07:15:00,102.624,107.602,102.2,105.78,627450
2020-03-25 07:30:00,106.0,106.6,104.578,105.712,340760
2020-03-25 07:45:00,105.81,105.986,103.802,105.4,293160
2020-03-25 08:00:00,105.388,105.694,103.6,105.4,287205
2020-03-25 08:15:00,105.004,107.6,103.04,105.8,568005
2020-03-25 08:30:00,105.804,107.0,105.58,106.798,198860
2020-03-25 08:45:00,106.4,107.4,106.4,106.842,383115
2020-03-25 09:00:00,106.8,110.414,106.602,110.0,549080
2020-03-25 09:15:00,110.054,110.8,108.80002,110.504,464840
2020-03-25 09:30:00,110.504,110.7,107.80402,109.28,461565
2020-03-25 09:45:00,109.05,111.4,106.4,108.03,13032515
2020-03-25 10:00:00,107.93416,108.854,102.4,104.044,8988615
2020-03-25 10:15:00,104.06238,104.7979,102.222,103.168,5711500
2020-03-25 10:30:00,103.25,105.692,103.208,105.102,4733285
2020-03-25 10:45:00,105.139,108.201,105.139,106.63158,6783530
2020-03-25 11:00:00,106.786,108.378,106.048,108.108,3882370
2020-03-25 11:15:00,108.0394,109.131,107.35278,108.2711,4081410
2020-03-25 11:30:00,108.203,109.11,106.81836,108.428,3056975
2020-03-25 11:45:00,108.5388,109.09314,107.9,108.498,2368845
2020-03-25 12:00:00,108.482,108.648,107.705,108.322,2160500
2020-03-25 12:15:00,108.328,109.7,108.145,109.232,3200620
2020-03-25 12:30:00,109.2,110.8,109.122,110.57088,4670170
2020-03-25 12:45:00,110.424,110.529,109.2,109.89,2583840
2020-03-25 13:00:00,109.84626,110.505,109.4,109.878,2390300
2020-03-25 13:15:00,109.848,109.92726,108.454,108.74754,1878915
2020-03-25 13:30:00,108.739,109.798,108.536,108.982,1796000
2020-03-25 13:45:00,109.04,109.6,108.506,109.3613,1397295
2020-03-25 14:00:00,109.346,109.69,108.15,108.788,1839965
2020-03-25 14:15:00,108.7858,108.996,107.0,108.152,2452375
2020-03-25 14:30:00,108.258,108.98,107.29,107.73,2419785
2020-03-25 14:45:00,107.766,108.78,107.2,108.636,1745315
2020-03-25 15:00:00,108.55,110.38,108.5,110.098,3113050
2020-03-25 15:15:00,110.1366,110.67926,109.56002,109.82,2773145
2020-03-25 15:30:00,109.794,110.1,109.088,109.092,2217010
2020-03-25 15:45:00,109.168,110.538,108.96,109.10156,2964100
2020-03-25 16:00:00,109.028,109.3,106.68,107.835,5883175
2020-03-25 16:15:00,107.85,108.0,107.2,107.3,262120
2020-03-25 16:30:00,107.1,107.85,107.024,107.132,85075
2020-03-25 16:45:00,107.228,107.56,107.084,107.4,52705
